       Cycle  Month  Quarter  Failure_Percentage  Num_Previous_Execution  Verdict       LastRan  LastResults  gap_cats
21283    100      4        2            0.120690                4.060443        0  1.460832e+09            1         1
21284    101      4        2            0.118644                4.077537        1  1.460919e+09            0         1
21285    102      4        2            0.133333                4.094345        1  1.461001e+09            1         0
21286    103      4        2            0.147541                4.110874        1  1.461087e+09            1         1
21287    104      4        2            0.161290                4.127134        0  1.461151e+09            1         0
21288    105      4        2            0.158730                4.143135        0  1.461178e+09            0         0
21289    106      4        2            0.156250                4.158883        0  1.461264e+09            0         1
21290    107      4        2            0.153846                4.174387        0  1.461351e+09            0         1
21291    108      4        2            0.151515                4.189655        0  1.461437e+09            0         0
21292    109      4        2            0.149254                4.204693        0  1.461524e+09            0         1
21293    110      4        2            0.147059                4.219508        0  1.461610e+09            0         0
21294    111      4        2            0.144928                4.234107        0  1.461696e+09            0         1
21295    112      4        2            0.142857                4.248495        0  1.461783e+09            0         0
21296    114      5        2            0.140845                4.262680        0  1.462215e+09            0         2
21297    115      5        2            0.138889                4.276666        0  1.462301e+09            0         1
21298    116      5        2            0.136986                4.290459        0  1.462387e+09            0         1
21299    117      5        2            0.135135                4.304065        0  1.462474e+09            0         1
21300    118      5        2            0.133333                4.317488        0  1.462560e+09            0         1
21301    119      5        2            0.131579                4.330733        0  1.462647e+09            0         1
21302    120      5        2            0.129870                4.343805        0  1.462733e+09            0         1
21303    121      5        2            0.128205                4.356709        0  1.462819e+09            0         0
21304    122      5        2            0.126582                4.369448        0  1.462906e+09            0         1
21305    123      5        2            0.125000                4.382027        1  1.462988e+09            0         0
21306    124      5        2            0.135802                4.394449        1  1.463075e+09            1         1
21307    125      5        2            0.146341                4.406719        0  1.463165e+09            1         1
21308    126      5        2            0.144578                4.418841        0  1.463251e+09            0         0
21309    127      5        2            0.142857                4.430817        0  1.463338e+09            0         1
21310    128      5        2            0.141176                4.442651        0  1.463424e+09            0         1
21311    129      5        2            0.139535                4.454347        0  1.463511e+09            0         0
21312    130      5        2            0.137931                4.465908        1  1.463593e+09            0         0
21313    132      5        2            0.147727                4.477337        0  1.463684e+09            1         1
21314    134      5        2            0.146067                4.488636        0  1.463856e+09            0         1
21315    135      5        2            0.144444                4.499810        0  1.463943e+09            0         1
21316    136      5        2            0.142857                4.510860        0  1.464029e+09            0         1
21317    137      5        2            0.141304                4.521789        0  1.464116e+09            0         0
21318    138      5        2            0.139785                4.532599        0  1.464202e+09            0         0
21319    139      5        2            0.138298                4.543295        0  1.464288e+09            0         1
21320    140      5        2            0.136842                4.553877        0  1.464375e+09            0         0
21321    141      5        2            0.135417                4.564348        0  1.464461e+09            0         1
21322    142      5        2            0.134021                4.574711        0  1.464548e+09            0         0
21323    143      5        2            0.132653                4.584967        0  1.464634e+09            0         0
21324    144      5        2            0.131313                4.595120        1  1.464720e+09            0         0
21325    145      6        2            0.140000                4.605170        0  1.464807e+09            1         1
21326    146      6        2            0.138614                4.615121        0  1.464893e+09            0         1
21327    150      6        2            0.137255                4.624973        0  1.465324e+09            0         2
21328    151      6        2            0.135922                4.634729        0  1.465411e+09            0         1
21329    152      6        2            0.134615                4.644391        0  1.465497e+09            0         0
21330    154      6        2            0.133333                4.653960        0  1.465672e+09            0         2
21331    155      6        2            0.132075                4.663439        0  1.465757e+09            0         0
21332    157      6        2            0.130841                4.672829        0  1.465930e+09            0         1
21333    158      6        2            0.129630                4.682131        0  1.466016e+09            0         0
21334    159      6        2            0.128440                4.691348        0  1.466103e+09            0         0
21335    160      6        2            0.127273                4.700480        0  1.466189e+09            0         1
21336    161      6        2            0.126126                4.709530        0  1.466275e+09            0         0
21337    162      6        2            0.125000                4.718499        0  1.466362e+09            0         1
21338    163      6        2            0.123894                4.727388        0  1.466445e+09            0         0
21339    164      6        2            0.122807                4.736198        1  1.466529e+09            0         0
21340    165      6        2            0.130435                4.744932        1  1.466616e+09            1         1
21341    166      6        2            0.137931                4.753590        1  1.466702e+09            1         1
21342    167      6        2            0.145299                4.762174        1  1.466788e+09            1         0
21343    168      6        2            0.152542                4.770685        1  1.466875e+09            1         1
21344    169      6        2            0.159664                4.779123        1  1.466961e+09            1         1
21345    170      6        2            0.166667                4.787492        1  1.467048e+09            1         0
21346    172      6        2            0.173554                4.795791        1  1.467139e+09            1         1
21347    172      6        2            0.180328                4.804021        0  1.467187e+09            1         0
21348    173      6        2            0.178862                4.812184        0  1.467226e+09            0         0
21349    174      6        2            0.177419                4.820282        0  1.467312e+09            0         0
21350    175      7        3            0.176000                4.828314        0  1.467399e+09            0         1
21351    176      7        3            0.174603                4.836282        1  1.467485e+09            0         1
21352    177      7        3            0.181102                4.844187        1  1.467572e+09            1         1
21353    179      7        3            0.187500                4.852030        1  1.467746e+09            1         2
21354    180      7        3            0.193798                4.859812        0  1.467831e+09            1         0
21355    181      7        3            0.192308                4.867534        0  1.467917e+09            0         1
21356    182      7        3            0.190840                4.875197        0  1.468003e+09            0         0
21357    183      7        3            0.189394                4.882802        0  1.468090e+09            0         1
21358    184      7        3            0.187970                4.890349        0  1.468177e+09            0         1
21359    186      7        3            0.186567                4.897840        0  1.468349e+09            0         1
21360    187      7        3            0.185185                4.905275        0  1.468435e+09            0         0
21361    188      7        3            0.183824                4.912655        0  1.468522e+09            0         1
21362    189      7        3            0.182482                4.919981        0  1.468608e+09            0         1
21363    190      7        3            0.181159                4.927254        0  1.468695e+09            0         1
21364    193      7        3            0.179856                4.934474        0  1.468954e+09            0         2
21365    194      7        3            0.178571                4.941642        0  1.469040e+09            0         0
21366    195      7        3            0.177305                4.948760        0  1.469127e+09            0         1
21367    196      7        3            0.176056                4.955827        0  1.469213e+09            0         0
21368    197      7        3            0.174825                4.962845        0  1.469299e+09            0         1
21369    200      7        3            0.173611                4.969813        1  1.469557e+09            0         2
21370    201      7        3            0.179310                4.976734        0  1.469644e+09            1         1
21371    202      7        3            0.178082                4.983607        0  1.469731e+09            0         1
21372    203      7        3            0.176871                4.990433        0  1.469818e+09            0         1
21373    204      7        3            0.175676                4.997212        0  1.469904e+09            0         1
21374    205      7        3            0.174497                5.003946        0  1.469991e+09            0         1
21375    207      8        3            0.173333                5.010635        0  1.470147e+09            0         1
21376    208      8        3            0.172185                5.017280        0  1.470163e+09            0         0
21377    209      8        3            0.171053                5.023881        0  1.470250e+09            0         1
21378    211      8        3            0.169935                5.030438        0  1.470509e+09            0         2
21379    214      8        3            0.168831                5.036953        0  1.470768e+09            0         2
21380    215      8        3            0.167742                5.043425        0  1.470855e+09            0         1
21381    216      8        3            0.166667                5.049856        1  1.470941e+09            0         0
21382    217      8        3            0.171975                5.056246        1  1.471027e+09            1         1
21383    218      8        3            0.177215                5.062595        1  1.471110e+09            1         0
21384    219      8        3            0.182390                5.068904        1  1.471197e+09            1         1
21385    220      8        3            0.187500                5.075174        1  1.471284e+09            1         1
21386    220      8        3            0.192547                5.081404        0  1.471346e+09            1         0
21387    221      8        3            0.191358                5.087596        1  1.471373e+09            0         0
21388    221      8        3            0.196319                5.093750        1  1.471430e+09            1         0
21389    222      8        3            0.201220                5.099866        1  1.471457e+09            1         0
21390    223      8        3            0.206061                5.105945        1  1.471526e+09            1         0
21391    223      8        3            0.210843                5.111988        1  1.471531e+09            1         0
21392    223      8        3            0.215569                5.117994        1  1.471542e+09            1         0
21393    223      8        3            0.220238                5.123964        1  1.471593e+09            1         0
21394    224      8        3            0.224852                5.129899        1  1.471601e+09            1         0
21395    224      8        3            0.229412                5.135798        1  1.471628e+09            1         0
21396    225      8        3            0.233918                5.141664        1  1.471714e+09            1         0
21397    226      8        3            0.238372                5.147494        1  1.471801e+09            1         1
21398    228      8        3            0.242775                5.153292        1  1.471889e+09            1         1
21399    229      8        3            0.247126                5.159055        1  1.471974e+09            1         0
21400    230      8        3            0.251429                5.164786        1  1.472062e+09            1         1
21401    231      8        3            0.255682                5.170484        1  1.472148e+09            1         1
21402    231      8        3            0.259887                5.176150        1  1.472230e+09            1         0
21403    232      8        3            0.264045                5.181784        1  1.472232e+09            1         0
21404    232      8        3            0.268156                5.187386        1  1.472239e+09            1         0
21405    232      8        3            0.272222                5.192957        1  1.472243e+09            1         0
21406    232      8        3            0.276243                5.198497        1  1.472251e+09            1         0
21407    234      8        3            0.280220                5.204007        1  1.472391e+09            1         1
21408    234      8        3            0.284153                5.209486        1  1.472408e+09            1         0
21409    235      8        3            0.288043                5.214936        1  1.472493e+09            1         0
21410    237      8        3            0.291892                5.220356        1  1.472638e+09            1         1
21411    237      8        3            0.295699                5.225747        1  1.472653e+09            1         0
21412    237      8        3            0.299465                5.231109        1  1.472659e+09            1         0
21413    238      8        3            0.303191                5.236442        1  1.472669e+09            1         0
21414    238      8        3            0.306878                5.241747        1  1.472678e+09            1         0
21415    238      9        3            0.310526                5.247024        1  1.472717e+09            1         0
21416    238      9        3            0.314136                5.252273        1  1.472723e+09            1         0
21417    238      9        3            0.317708                5.257495        1  1.472741e+09            1         0
21418    239      9        3            0.321244                5.262690        1  1.472759e+09            1         0
21419    239      9        3            0.324742                5.267858        1  1.472810e+09            1         0
21420    239      9        3            0.328205                5.273000        1  1.472814e+09            1         0
21421    239      9        3            0.331633                5.278115        1  1.472822e+09            1         0
21422    239      9        3            0.335025                5.283204        1  1.472832e+09            1         0
21423    240      9        3            0.338384                5.288267        1  1.472867e+09            1         0
21424    240      9        3            0.341709                5.293305        0  1.472905e+09            1         0
21425    241      9        3            0.340000                5.298317        0  1.472935e+09            0         0
21426    242      9        3            0.338308                5.303305        0  1.473020e+09            0         0
21427    244      9        3            0.336634                5.308268        0  1.473163e+09            0         1
21428    245      9        3            0.334975                5.313206        0  1.473187e+09            0         0
21429    246      9        3            0.333333                5.318120        0  1.473274e+09            0         1
21430    247      9        3            0.331707                5.323010        0  1.473362e+09            0         1
21431    248      9        3            0.330097                5.327876        0  1.473447e+09            0         0
21432    249      9        3            0.328502                5.332719        0  1.473533e+09            0         0
21433    250      9        3            0.326923                5.337538        0  1.473620e+09            0         1
21434    251      9        3            0.325359                5.342334        0  1.473759e+09            0         1
21435    252      9        3            0.323810                5.347108        0  1.473793e+09            0         0
21436    253      9        3            0.322275                5.351858        0  1.473879e+09            0         0
21437    254      9        3            0.320755                5.356586        0  1.473966e+09            0         1
21438    255      9        3            0.319249                5.361292        0  1.474052e+09            0         0
21439    256      9        3            0.317757                5.365976        0  1.474138e+09            0         0
21440    257      9        3            0.316279                5.370638        0  1.474224e+09            0         1
21441    259      9        3            0.314815                5.375278        0  1.474397e+09            0         2
21442    260      9        3            0.313364                5.379897        0  1.474484e+09            0         1
21443    261      9        3            0.311927                5.384495        0  1.474570e+09            0         1
21444    262      9        3            0.310502                5.389072        0  1.474657e+09            0         1
21445    263      9        3            0.309091                5.393628        0  1.474742e+09            0         0
21446    263      9        3            0.307692                5.398163        1  1.474824e+09            0         0
21447    266      9        3            0.310811                5.402677        0  1.475002e+09            1         2
21448    267      9        3            0.309417                5.407172        0  1.475088e+09            0         1
21449    268      9        3            0.308036                5.411646        0  1.475175e+09            0         0
21450    269      9        3            0.306667                5.416100        0  1.475261e+09            0         1
21451    270     10        4            0.305310                5.420535        0  1.475347e+09            0         0
21452    271     10        4            0.303965                5.424950        0  1.475435e+09            0         1
21453    273     10        4            0.302632                5.429346        0  1.475607e+09            0         1
21454    274     10        4            0.301310                5.433722        0  1.475693e+09            0         1
21455    275     10        4            0.300000                5.438079        0  1.475779e+09            0         0
21456    276     10        4            0.298701                5.442418        0  1.475866e+09            0         1
21457    277     10        4            0.297414                5.446737        0  1.475952e+09            0         0
21458    278     10        4            0.296137                5.451038        0  1.476039e+09            0         1
21459    280     10        4            0.294872                5.455321        0  1.476211e+09            0         1
21460    281     10        4            0.293617                5.459586        0  1.476298e+09            0         1
21461    282     10        4            0.292373                5.463832        0  1.476384e+09            0         1
21462    283     10        4            0.291139                5.468060        0  1.476471e+09            0         0
21463    284     10        4            0.289916                5.472271        0  1.476557e+09            0         0
21464    285     10        4            0.288703                5.476464        0  1.476644e+09            0         1
21465    286     10        4            0.287500                5.480639        0  1.476780e+09            0         1
21466    287     10        4            0.286307                5.484797        0  1.476817e+09            0         0
21467    288     10        4            0.285124                5.488938        0  1.476903e+09            0         1
21468    289     10        4            0.283951                5.493061        0  1.476989e+09            0         0
21469    290     10        4            0.282787                5.497168        0  1.477076e+09            0         0
21470    291     10        4            0.281633                5.501258        0  1.477162e+09            0         1
21471    292     10        4            0.280488                5.505332        0  1.477250e+09            0         1
21472    294     10        4            0.279352                5.509388        0  1.477476e+09            0         2
21473    295     10        4            0.278226                5.513429        0  1.477508e+09            0         0
21474    296     10        4            0.277108                5.517453        0  1.477594e+09            0         1
21475    297     10        4            0.276000                5.521461        0  1.477641e+09            0         0
21476    297     10        4            0.274900                5.525453        0  1.477681e+09            0         0
21477    298     10        4            0.273810                5.529429        0  1.477767e+09            0         1
21478    299     10        4            0.272727                5.533389        0  1.477858e+09            0         1
21479    302     11        4            0.271654                5.537334        0  1.478030e+09            0         1
21480    303     11        4            0.270588                5.541264        0  1.478116e+09            0         1
21481    304     11        4            0.269531                5.545177        0  1.478203e+09            0         1
21482    305     11        4            0.268482                5.549076        0  1.478289e+09            0         1
21483    306     11        4            0.267442                5.552960        0  1.478376e+09            0         1
21484    307     11        4            0.266409                5.556828        0  1.478462e+09            0         0
21485    308     11        4            0.265385                5.560682        0  1.478549e+09            0         0
21486    309     11        4            0.264368                5.564520        0  1.478635e+09            0         1
21487    310     11        4            0.263359                5.568345        0  1.478722e+09            0         1
21488    311     11        4            0.262357                5.572154        0  1.478808e+09            0         1
21489    312     11        4            0.261364                5.575949        0  1.478895e+09            0         1
21490    313     11        4            0.260377                5.579730        0  1.478981e+09            0         1
21491    314     11        4            0.259398                5.583496        0  1.479068e+09            0         1
21492    315     11        4            0.258427                5.587249        0  1.479154e+09            0         0
21493    316     11        4            0.257463                5.590987        0  1.479240e+09            0         1
21494    317     11        4            0.256506                5.594711        0  1.479327e+09            0         0
21495    318     11        4            0.255556                5.598422        0  1.479413e+09            0         1
21496    319     11        4            0.254613                5.602119        0  1.479501e+09            0         1
21497    320     11        4            0.253676                5.605802        0  1.479587e+09            0         1
21498    322     11        4            0.252747                5.609472        0  1.479760e+09            0         1
21499    323     11        4            0.251825                5.613128        0  1.479846e+09            0         0
21500    324     11        4            0.250909                5.616771        1  1.479933e+09            0         1
21501    325     11        4            0.253623                5.620401        1  1.480019e+09            1         0
21502    326     11        4            0.256318                5.624018        1  1.480100e+09            1         0
21503    328     11        4            0.258993                5.627621        1  1.480192e+09            1         1
21504    330     11        4            0.261649                5.631212        0  1.480344e+09            1         1
21505    330     11        4            0.260714                5.634790        0  1.480363e+09            0         0
21506    331     11        4            0.259786                5.638355        0  1.480450e+09            0         1
21507    332     11        4            0.258865                5.641907        0  1.480536e+09            0         0
21508    333     12        4            0.257951                5.645447        0  1.480622e+09            0         1
21509    336     12        4            0.257042                5.648974        0  1.480881e+09            0         2
21510    337     12        4            0.256140                5.652489        0  1.480968e+09            0         1
21511    338     12        4            0.255245                5.655992        0  1.481054e+09            0         1
21512    339     12        4            0.254355                5.659482        0  1.481141e+09            0         1
21513    340     12        4            0.253472                5.662960        0  1.481227e+09            0         0
21514    341     12        4            0.252595                5.666427        0  1.481313e+09            0         1
21515    342     12        4            0.251724                5.669881        0  1.481400e+09            0         1
21516    343     12        4            0.250859                5.673323        0  1.481486e+09            0         1
21517    344     12        4            0.250000                5.676754        0  1.481572e+09            0         0
21518    345     12        4            0.249147                5.680173        0  1.481659e+09            0         1
21519    348     12        4            0.248299                5.683580        0  1.481832e+09            0         1
21520    349     12        4            0.247458                5.686975        0  1.481918e+09            0         0
21521    351     12        4            0.246622                5.690359        0  1.482177e+09            0         2
21522    352     12        4            0.245791                5.693732        0  1.482264e+09            0         0
21523     40      2        1            0.000000                0.000000        1  1.455846e+09            0         0
21524     41      2        1            0.500000                0.693147        0  1.455882e+09            1         0
21525     41      2        1            0.333333                1.098612        0  1.455904e+09            0         0
21526     41      2        1            0.250000                1.386294        0  1.455932e+09            0         0
21527     44      2        1            0.200000                1.609438        0  1.456191e+09            0         2
21528     45      2        1            0.166667                1.791759        0  1.456276e+09            0         0
21529     46      2        1            0.142857                1.945910        0  1.456362e+09            0         0
21530     47      2        1            0.125000                2.079442        0  1.456448e+09            0         1
21531     48      2        1            0.111111                2.197225        0  1.456539e+09            0         1
21532     49      2        1            0.100000                2.302585        0  1.456624e+09            0         0
21533     50      2        1            0.090909                2.397895        0  1.456702e+09            0         0
21534     51      2        1            0.083333                2.484907        0  1.456787e+09            0         0
21535     52      3        1            0.076923                2.564949        0  1.456874e+09            0         1
21536     54      3        1            0.071429                2.639057        0  1.456965e+09            0         1
21537     55      3        1            0.066667                2.708050        0  1.457052e+09            0         1
21538     55      3        1            0.062500                2.772589        0  1.457136e+09            0         0
21539     57      3        1            0.058824                2.833213        0  1.457223e+09            0         1
21540     58      3        1            0.055556                2.890372        0  1.457309e+09            0         1
21541     59      3        1            0.052632                2.944439        0  1.457396e+09            0         1
21542     60      3        1            0.050000                2.995732        0  1.457482e+09            0         1
21543     60      3        1            0.047619                3.044522        0  1.457555e+09            0         0
21544     61      3        1            0.045455                3.091042        0  1.457641e+09            0         0
21545     62      3        1            0.043478                3.135494        0  1.457728e+09            0         1
21546     63      3        1            0.041667                3.178054        0  1.457814e+09            0         0
21547     64      3        1            0.040000                3.218876        0  1.457901e+09            0         1
21548     66      3        1            0.038462                3.258097        0  1.458071e+09            0         1
21549     67      3        1            0.037037                3.295837        0  1.458157e+09            0         1
21550     68      3        1            0.035714                3.332205        0  1.458243e+09            0         0
21551     69      3        1            0.034483                3.367296        0  1.458330e+09            0         1
21552     70      3        1            0.033333                3.401197        0  1.458416e+09            0         0
21553     71      3        1            0.032258                3.433987        0  1.458503e+09            0         1
21554     72      3        1            0.031250                3.465736        0  1.458589e+09            0         1
21555     73      3        1            0.030303                3.496508        0  1.458675e+09            0         0
21556     74      3        1            0.029412                3.526361        0  1.458762e+09            0         1
21557     75      3        1            0.028571                3.555348        0  1.458848e+09            0         1
21558     76      3        1            0.027778                3.583519        0  1.458935e+09            0         1
21559     77      3        1            0.027027                3.610918        0  1.459021e+09            0         1
21560     80      3        1            0.026316                3.637586        0  1.459190e+09            0         2
21561     81      3        1            0.025641                3.663562        0  1.459277e+09            0         1
21562     82      3        1            0.025000                3.688879        0  1.459363e+09            0         1
21563     83      3        1            0.024390                3.713572        0  1.459450e+09            0         1
21564     83      4        2            0.023810                3.737670        1  1.459530e+09            0         0
21565     84      4        2            0.046512                3.761200        1  1.459616e+09            1         0
21566     85      4        2            0.068182                3.784190        1  1.459703e+09            1         1
21567     86      4        2            0.088889                3.806662        1  1.459789e+09            1         1
21568     87      4        2            0.108696                3.828641        0  1.459847e+09            1         0
21569     88      4        2            0.106383                3.850148        0  1.459882e+09            0         0
21570     89      4        2            0.104167                3.871201        0  1.459968e+09            0         1
21571     90      4        2            0.102041                3.891820        0  1.460055e+09            0         1
21572     91      4        2            0.100000                3.912023        0  1.460141e+09            0         0
21573     92      4        2            0.098039                3.931826        0  1.460227e+09            0         1
21574     93      4        2            0.096154                3.951244        0  1.460314e+09            0         0
21575     94      4        2            0.094340                3.970292        0  1.460400e+09            0         0
21576     95      4        2            0.092593                3.988984        0  1.460486e+09            0         1
21577     96      4        2            0.090909                4.007333        0  1.460573e+09            0         0
21578     97      4        2            0.089286                4.025352        0  1.460660e+09            0         1
21579     98      4        2            0.087719                4.043051        1  1.460742e+09            0         0
21580    100      4        2            0.103448                4.060443        0  1.460832e+09            1         1
21581    101      4        2            0.101695                4.077537        1  1.460919e+09            0         1
21582    102      4        2            0.116667                4.094345        1  1.461001e+09            1         0
21583    103      4        2            0.131148                4.110874        1  1.461087e+09            1         1
21584    104      4        2            0.145161                4.127134        0  1.461151e+09            1         0
21585    105      4        2            0.142857                4.143135        0  1.461178e+09            0         0
21586    106      4        2            0.140625                4.158883        0  1.461264e+09            0         1
21587    107      4        2            0.138462                4.174387        0  1.461351e+09            0         1
21588    108      4        2            0.136364                4.189655        0  1.461437e+09            0         0
21589    109      4        2            0.134328                4.204693        0  1.461524e+09            0         1
21590    110      4        2            0.132353                4.219508        0  1.461610e+09            0         0
21591    111      4        2            0.130435                4.234107        0  1.461697e+09            0         1
21592    112      4        2            0.128571                4.248495        0  1.461783e+09            0         0
21593    114      5        2            0.126761                4.262680        0  1.462215e+09            0         2
21594    115      5        2            0.125000                4.276666        0  1.462301e+09            0         1
21595    116      5        2            0.123288                4.290459        0  1.462387e+09            0         1
21596    117      5        2            0.121622                4.304065        0  1.462474e+09            0         1
21597    118      5        2            0.120000                4.317488        0  1.462560e+09            0         1
21598    119      5        2            0.118421                4.330733        0  1.462647e+09            0         1
21599    120      5        2            0.116883                4.343805        0  1.462733e+09            0         1
21600    121      5        2            0.115385                4.356709        0  1.462820e+09            0         0
21601    122      5        2            0.113924                4.369448        0  1.462906e+09            0         1
21602    123      5        2            0.112500                4.382027        1  1.462988e+09            0         0
21603    124      5        2            0.123457                4.394449        1  1.463075e+09            1         1
21604    125      5        2            0.134146                4.406719        0  1.463165e+09            1         1
21605    126      5        2            0.132530                4.418841        0  1.463252e+09            0         0
21606    127      5        2            0.130952                4.430817        0  1.463338e+09            0         1
21607    128      5        2            0.129412                4.442651        0  1.463425e+09            0         1
21608    129      5        2            0.127907                4.454347        0  1.463511e+09            0         0
21609    130      5        2            0.126437                4.465908        1  1.463593e+09            0         0
21610    132      5        2            0.136364                4.477337        0  1.463684e+09            1         1
21611    134      5        2            0.134831                4.488636        0  1.463856e+09            0         1
21612    135      5        2            0.133333                4.499810        0  1.463943e+09            0         1
21613    136      5        2            0.131868                4.510860        0  1.464030e+09            0         1
21614    137      5        2            0.130435                4.521789        0  1.464116e+09            0         0
21615    138      5        2            0.129032                4.532599        0  1.464202e+09            0         0
21616    139      5        2            0.127660                4.543295        0  1.464289e+09            0         1
21617    140      5        2            0.126316                4.553877        0  1.464375e+09            0         0
21618    141      5        2            0.125000                4.564348        0  1.464461e+09            0         1
21619    142      5        2            0.123711                4.574711        0  1.464548e+09            0         0
21620    143      5        2            0.122449                4.584967        0  1.464634e+09            0         0
21621    144      5        2            0.121212                4.595120        0  1.464720e+09            0         0
21622    145      6        2            0.120000                4.605170        0  1.464807e+09            0         1
21623    146      6        2            0.118812                4.615121        0  1.464893e+09            0         1
21624    150      6        2            0.117647                4.624973        0  1.465325e+09            0         2
21625    151      6        2            0.116505                4.634729        0  1.465411e+09            0         1
21626    152      6        2            0.115385                4.644391        0  1.465497e+09            0         0
21627    154      6        2            0.114286                4.653960        0  1.465672e+09            0         2
21628    155      6        2            0.113208                4.663439        0  1.465758e+09            0         0
21629    157      6        2            0.112150                4.672829        0  1.465930e+09            0         1
21630    158      6        2            0.111111                4.682131        0  1.466016e+09            0         0
21631    159      6        2            0.110092                4.691348        0  1.466103e+09            0         1
21632    160      6        2            0.109091                4.700480        0  1.466189e+09            0         1
21633    161      6        2            0.108108                4.709530        0  1.466276e+09            0         0
21634    162      6        2            0.107143                4.718499        0  1.466362e+09            0         1
21635    163      6        2            0.106195                4.727388        0  1.466445e+09            0         0
21636    164      6        2            0.105263                4.736198        1  1.466529e+09            0         0
21637    165      6        2            0.113043                4.744932        1  1.466616e+09            1         1
21638    166      6        2            0.120690                4.753590        1  1.466702e+09            1         1
21639    167      6        2            0.128205                4.762174        1  1.466789e+09            1         0
21640    168      6        2            0.135593                4.770685        1  1.466875e+09            1         1
21641    169      6        2            0.142857                4.779123        1  1.466962e+09            1         1
21642    170      6        2            0.150000                4.787492        1  1.467048e+09            1         0
21643    172      6        2            0.157025                4.795791        1  1.467140e+09            1         1
21644    172      6        2            0.163934                4.804021        0  1.467187e+09            1         0
21645    173      6        2            0.162602                4.812184        0  1.467226e+09            0         0
21646    174      6        2            0.161290                4.820282        0  1.467312e+09            0         0
21647    175      7        3            0.160000                4.828314        0  1.467399e+09            0         1
21648    176      7        3            0.158730                4.836282        0  1.467485e+09            0         1
21649    177      7        3            0.157480                4.844187        0  1.467572e+09            0         1
21650    179      7        3            0.156250                4.852030        1  1.467746e+09            0         2
21651    180      7        3            0.162791                4.859812        0  1.467831e+09            1         0
21652    181      7        3            0.161538                4.867534        0  1.467917e+09            0         1
21653    182      7        3            0.160305                4.875197        0  1.468004e+09            0         0
21654    183      7        3            0.159091                4.882802        0  1.468090e+09            0         1
21655    184      7        3            0.157895                4.890349        0  1.468177e+09            0         1
21656    186      7        3            0.156716                4.897840        0  1.468349e+09            0         1
21657    187      7        3            0.155556                4.905275        0  1.468436e+09            0         0
21658    188      7        3            0.154412                4.912655        0  1.468522e+09            0         1
21659    189      7        3            0.153285                4.919981        0  1.468608e+09            0         1
21660    190      7        3            0.152174                4.927254        0  1.468695e+09            0         0
21661    193      7        3            0.151079                4.934474        0  1.468954e+09            0         2
